Henrikh Mkhitaryan,Mkhitaryan,Henrikh,5/13/2018,1,RW,90,0,0,0,0,2,0,0,0,60,0,0,2,0.1,0.1,0.2,33,49,5,48,1,Forward,0,25
Shkodran Mustafi,Mustafi,Shkodran,5/13/2018,1,CB,90,0,0,0,0,0,0,0,0,67,1,3,0,0.0,0.0,0.3,43,48,3,40,0,Defender,0,8
Aaron Ramsey,Ramsey,Aaron,5/13/2018,1,LM,90,0,1,0,0,2,1,0,0,62,3,0,0,0.0,0.0,0.8,34,50,2,47,1,Midfielder,1,5
Granit Xhaka,Xhaka,Granit,5/13/2018,1,CM,90,0,0,0,0,1,0,0,0,66,2,0,2,0.0,0.0,0.0,54,57,8,39,0,Midfielder,0,44
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,5/13/2018,0,RM,19,0,0,0,0,0,0,0,0,17,1,1,1,0.0,0.0,0.0,8,12,2,9,0,Midfielder,0,38
Nacho Monreal,Monreal,Nacho,5/13/2018,0,LB,23,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,12,17,2,11,0,Defender,0,21
Danny Welbeck,Welbeck,Danny,5/13/2018,0,LW,24,0,0,0,0,1,1,0,0,9,0,0,0,0.5,0.5,0.0,4,8,0,7,3,Forward,0,13
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,8/12/2018,1,FW,90,0,0,0,0,1,0,0,0,26,0,0,0,0.0,0.0,0.0,14,22,1,14,1,Forward,0,39
Hector Bellerin,Bellerin,Hector,8/12/2018,1,RB,90,0,0,0,0,1,1,0,0,47,2,5,1,0.1,0.1,0.0,26,33,3,17,2,Defender,0,2
Matteo Guendouzi,Guendouzi,Matteo,8/12/2018,1,DM,90,0,0,0,0,1,0,0,0,63,4,4,2,0.0,0.0,0.0,38,47,4,34,2,Midfielder,0,30
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,8/12/2018,1,LB,34,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.1,13,16,0,10,1,Defender,0,38
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,8/12/2018,1,LW,90,0,0,0,0,2,0,0,0,41,5,0,0,0.1,0.1,0.1,24,32,9,25,6,Forward,0,25
Shkodran Mustafi,Mustafi,Shkodran,8/12/2018,1,CB,90,0,0,0,0,1,1,0,0,54,4,1,2,0.0,0.0,0.0,36,40,2,24,0,Defender,0,8
Mesut Ozil,Ozil,Mesut,8/12/2018,1,RW,90,0,0,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.1,29,42,2,29,3,Forward,0,53
Sokratis Papastathopoulos,Papastathopoulos,Sokratis,8/12/2018,1,CB,90,0,0,0,0,0,0,1,0,53,1,0,1,0.0,0.0,0.0,30,37,2,27,0,Defender,0,55
Aaron Ramsey,Ramsey,Aaron,8/12/2018,1,AM,53,0,0,0,0,1,1,0,0,18,2,0,1,0.0,0.0,0.1,9,13,1,5,1,Midfielder,0,5
Granit Xhaka,Xhaka,Granit,8/12/2018,1,DM,69,0,0,0,0,0,0,1,0,54,1,0,2,0.0,0.0,0.0,35,46,7,27,1,Midfielder,0,44
Alexandre Lacazette,Lacazette,Alexandre,8/12/2018,0,FW,37,0,0,0,0,2,0,0,0,15,1,0,1,0.1,0.1,0.0,6,10,1,8,1,Forward,0,10
Stephan Lichtsteiner,Lichtsteiner,Stephan,8/12/2018,0,LB,56,0,0,0,0,0,0,0,0,42,0,0,2,0.0,0.0,0.0,30,40,1,20,2,Defender,0,35
Lucas Torreira,Torreira,Lucas,8/12/2018,0,DM,21,0,0,0,0,0,0,0,0,17,0,2,0,0.0,0.0,0.0,14,16,3,11,0,Midfielder,0,36
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,8/18/2018,1,FW,90,0,0,0,0,4,2,0,0,18,0,0,0,0.9,0.9,0.0,9,13,1,11,2,Forward,0,39
Hector Bellerin,Bellerin,Hector,8/18/2018,1,RB,90,0,0,0,0,0,0,0,0,64,1,2,0,0.0,0.0,0.4,41,53,9,27,3,Defender,0,2
Matteo Guendouzi,Guendouzi,Matteo,8/18/2018,1,DM,90,0,0,0,0,1,1,0,0,62,4,5,1,0.0,0.0,0.0,46,51,6,42,1,Midfielder,0,30
Alex Iwobi,Iwobi,Alex,8/18/2018,1,LW,74,1,0,0,0,2,1,0,0,31,0,1,0,0.7,0.7,0.8,11,19,1,23,4,Forward,0,50
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,8/18/2018,1,RW,90,1,1,0,0,3,1,0,0,51,0,2,1,0.5,0.5,0.8,29,41,3,21,1,Forward,0,25
Nacho Monreal,Monreal,Nacho,8/18/2018,1,LB,90,0,0,0,0,1,0,0,0,55,0,1,1,0.1,0.1,0.1,38,44,6,29,2,Defender,0,21
Shkodran Mustafi,Mustafi,Shkodran,8/18/2018,1,CB,90,0,0,0,0,0,0,1,0,77,2,1,4,0.0,0.0,0.0,56,64,2,39,0,Defender,0,8
Mesut Ozil,Ozil,Mesut,8/18/2018,1,AM,67,0,0,0,0,2,0,0,0,27,1,0,0,0.1,0.1,0.0,16,20,0,16,1,Midfielder,0,53
Sokratis Papastathopoulos,Papastathopoulos,Sokratis,8/18/2018,1,CB,90,0,0,0,0,0,0,0,0,53,2,0,2,0.0,0.0,0.0,39,45,0,25,1,Defender,0,55
Granit Xhaka,Xhaka,Granit,8/18/2018,1,DM,45,0,0,0,0,0,0,1,0,37,1,0,1,0.0,0.0,0.0,29,35,5,21,0,Midfielder,0,44
Alexandre Lacazette,Lacazette,Alexandre,8/18/2018,0,FW,16,0,0,0,0,0,0,0,0,9,2,0,0,0.0,0.0,0.1,5,6,1,2,0,Forward,0,10
Aaron Ramsey,Ramsey,Aaron,8/18/2018,0,AM,23,0,0,0,0,2,1,0,0,11,0,0,0,0.1,0.1,0.0,6,9,1,7,0,Midfielder,0,5
Lucas Torreira,Torreira,Lucas,8/18/2018,0,DM,45,0,0,0,0,0,0,0,0,29,1,0,2,0.0,0.0,0.0,23,25,3,16,0,Midfielder,0,36
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,8/25/2018,1,FW,74,0,0,0,0,3,1,0,0,33,0,0,0,0.1,0.1,0.2,19,26,1,20,4,Forward,0,39
Hector Bellerin,Bellerin,Hector,8/25/2018,1,RB,90,0,1,0,0,0,0,0,0,69,1,1,1,0.0,0.0,0.4,45,59,5,31,4,Defender,0,2
Matteo Guendouzi,Guendouzi,Matteo,8/25/2018,1,DM,55,0,0,0,0,1,0,0,0,56,2,1,0,0.0,0.0,0.0,46,51,3,40,0,Midfielder,0,30
Alex Iwobi,Iwobi,Alex,8/25/2018,1,LW,45,0,1,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.6,10,13,1,14,2,Forward,0,50
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,8/25/2018,1,RW,90,0,0,0,0,3,1,0,0,73,0,0,4,0.2,0.2,0.0,41,60,6,35,5,Forward,0,25
Nacho Monreal,Monreal,Nacho,8/25/2018,1,LB,90,1,0,0,0,1,1,0,0,58,3,0,0,0.6,0.6,0.0,45,50,3,24,1,Defender,0,21
Shkodran Mustafi,Mustafi,Shkodran,8/25/2018,1,CB,90,0,0,0,0,2,1,0,0,72,1,0,2,0.1,0.1,0.0,47,53,3,43,0,Defender,0,8
Sokratis Papastathopoulos,Papastathopoulos,Sokratis,8/25/2018,1,CB,90,0,0,0,0,0,0,1,0,51,0,2,3,0.0,0.0,0.0,37,44,1,28,1,Defender,0,55
Aaron Ramsey,Ramsey,Aaron,8/25/2018,1,AM,90,0,0,0,0,2,1,0,0,67,2,1,1,0.1,0.1,0.2,48,61,9,41,5,Midfielder,0,5
Granit Xhaka,Xhaka,Granit,8/25/2018,1,DM,90,0,0,0,0,1,1,0,0,92,3,0,1,0.0,0.0,0.0,73,83,14,53,0,Midfielder,0,44
Alexandre Lacazette,Lacazette,Alexandre,8/25/2018,0,FW,45,0,0,0,0,2,2,0,0,23,0,0,1,0.1,0.1,0.1,11,17,3,12,1,Forward,0,10
Lucas Torreira,Torreira,Lucas,8/25/2018,0,DM,35,0,0,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.1,32,36,7,21,0,Midfielder,0,36
Danny Welbeck,Welbeck,Danny,8/25/2018,0,LW,16,1,0,0,0,2,2,0,0,10,1,0,1,0.5,0.5,0.0,2,4,1,5,0,Forward,0,13
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,9/2/2018,1,LW,88,1,0,0,0,2,1,0,0,44,3,1,3,0.1,0.1,0.0,23,28,3,27,0,Forward,0,39
Hector Bellerin,Bellerin,Hector,9/2/2018,1,RB,90,0,0,0,0,1,1,1,0,65,0,0,0,0.0,0.0,0.0,51,60,4,34,0,Defender,0,2
Matteo Guendouzi,Guendouzi,Matteo,9/2/2018,1,DM,69,0,0,0,0,0,0,1,0,59,1,0,0,0.0,0.0,0.0,50,54,6,42,0,Midfielder,0,30
Alexandre Lacazette,Lacazette,Alexandre,9/2/2018,1,FW,90,1,1,0,0,5,3,0,0,46,0,1,1,0.7,0.7,0.1,24,33,7,27,2,Forward,0,10
Nacho Monreal,Monreal,Nacho,9/2/2018,1,LB,90,0,0,0,0,2,2,1,0,81,1,1,1,0.5,0.5,0.0,58,68,4,39,1,Defender,0,21
Shkodran Mustafi,Mustafi,Shkodran,9/2/2018,1,CB,90,1,0,0,0,3,2,0,0,82,1,2,0,0.2,0.2,0.4,55,69,5,36,1,Defender,0,8
Mesut Ozil,Ozil,Mesut,9/2/2018,1,RW,83,0,0,0,0,0,0,0,0,55,0,0,1,0.0,0.0,0.0,40,49,6,39,2,Forward,0,53
Sokratis Papastathopoulos,Papastathopoulos,Sokratis,9/2/2018,1,CB,90,0,0,0,0,0,0,0,0,79,0,1,0,0.0,0.0,0.0,69,75,1,46,1,Defender,0,55
Aaron Ramsey,Ramsey,Aaron,9/2/2018,1,AM,90,0,0,0,0,2,2,0,0,78,1,2,0,0.1,0.1,0.2,51,66,6,49,2,Midfielder,0,5
Granit Xhaka,Xhaka,Granit,9/2/2018,1,DM,90,0,1,0,0,2,0,1,0,116,1,2,0,0.1,0.1,0.2,88,107,13,63,2,Midfielder,0,44
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,9/2/2018,0,LW,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,1,0,0,0,Forward,0,25
Lucas Torreira,Torreira,Lucas,9/2/2018,0,DM,21,0,1,0,0,0,0,0,0,30,3,1,0,0.0,0.0,0.1,26,26,3,20,0,Midfielder,0,36
Danny Welbeck,Welbeck,Danny,9/2/2018,0,RW,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,4,4,0,4,0,Forward,0,13
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,9/15/2018,1,LW,68,0,0,0,0,2,0,0,0,30,0,0,0,0.1,0.1,0.0,14,22,1,17,2,Forward,0,39
Hector Bellerin,Bellerin,Hector,9/15/2018,1,RB,90,0,0,0,0,0,0,0,0,62,1,1,0,0.0,0.0,0.0,42,50,5,29,2,Defender,0,2
Matteo Guendouzi,Guendouzi,Matteo,9/15/2018,1,DM,45,0,0,0,0,0,0,0,0,43,3,2,0,0.0,0.0,0.0,40,42,2,30,2,Midfielder,0,30
Alexandre Lacazette,Lacazette,Alexandre,9/15/2018,1,FW,90,0,0,0,0,3,0,0,0,44,2,0,1,0.4,0.4,0.3,23,30,8,23,1,Forward,0,10
Nacho Monreal,Monreal,Nacho,9/15/2018,1,LB,90,0,0,0,0,0,0,0,0,85,1,1,2,0.0,0.0,0.0,63,74,3,30,1,Defender,0,21
Shkodran Mustafi,Mustafi,Shkodran,9/15/2018,1,CB,90,0,0,0,0,0,0,0,0,71,2,0,0,0.0,0.0,0.0,52,62,3,43,1,Defender,0,8
Mesut Ozil,Ozil,Mesut,9/15/2018,1,RW,90,1,0,0,0,1,1,0,0,43,0,0,0,0.1,0.1,0.1,35,40,7,31,2,Forward,0,53
Sokratis Papastathopoulos,Papastathopoulos,Sokratis,9/15/2018,1,CB,90,0,0,0,0,1,0,0,0,78,1,0,3,0.1,0.1,0.0,59,66,0,43,0,Defender,0,55
Aaron Ramsey,Ramsey,Aaron,9/15/2018,1,AM,79,0,0,0,0,0,0,0,0,63,2,0,0,0.0,0.0,0.1,49,58,5,43,1,Midfielder,0,5
Granit Xhaka,Xhaka,Granit,9/15/2018,1,DM,90,1,0,0,0,1,1,0,0,116,1,2,1,0.1,0.1,0.1,86,106,15,52,0,Midfielder,0,44
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,9/15/2018,0,RW,22,0,0,0,0,1,0,0,0,18,1,0,0,0.1,0.1,0.0,10,15,2,13,2,Forward,0,25
Lucas Torreira,Torreira,Lucas,9/15/2018,0,DM,45,0,0,0,0,2,0,0,0,36,1,1,0,0.1,0.1,0.0,23,30,3,14,0,Midfielder,0,36
Danny Welbeck,Welbeck,Danny,9/15/2018,0,AM,11,0,0,0,0,1,0,0,0,7,0,0,0,0.2,0.2,0.2,3,3,0,4,2,Midfielder,0,13
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,9/23/2018,1,LW,68,1,0,0,0,2,1,0,0,36,1,0,1,0.4,0.4,0.1,16,25,3,22,2,Forward,0,39
Hector Bellerin,Bellerin,Hector,9/23/2018,1,RB,90,0,0,0,0,2,1,0,0,61,1,0,2,0.1,0.1,0.0,46,50,3,30,3,Defender,0,2
Alexandre Lacazette,Lacazette,Alexandre,9/23/2018,1,FW,90,1,0,0,0,1,1,0,0,41,3,1,1,0.1,0.1,0.0,18,27,5,20,1,Forward,0,10
Nacho Monreal,Monreal,Nacho,9/23/2018,1,LB,90,0,0,0,0,1,1,0,0,83,4,2,2,0.1,0.1,0.0,61,73,5,37,1,Defender,0,21
Shkodran Mustafi,Mustafi,Shkodran,9/23/2018,1,CB,90,0,0,0,0,0,0,0,0,76,1,3,1,0.0,0.0,0.0,59,68,4,49,0,Defender,0,8
Mesut Ozil,Ozil,Mesut,9/23/2018,1,RW,90,0,0,0,0,0,0,0,0,54,4,1,2,0.0,0.0,0.1,30,38,6,31,3,Forward,0,53
Sokratis Papastathopoulos,Papastathopoulos,Sokratis,9/23/2018,1,CB,38,0,0,0,0,0,0,1,0,34,2,0,0,0.0,0.0,0.0,24,30,2,21,0,Defender,0,55
Aaron Ramsey,Ramsey,Aaron,9/23/2018,1,AM,79,0,2,0,0,1,1,0,0,34,0,0,0,0.0,0.0,0.4,26,31,4,27,0,Midfielder,0,5
Lucas Torreira,Torreira,Lucas,9/23/2018,1,DM,90,0,0,0,0,0,0,1,0,71,1,1,1,0.0,0.0,0.0,56,65,3,47,3,Midfielder,0,36
Granit Xhaka,Xhaka,Granit,9/23/2018,1,DM,90,0,0,0,0,1,0,0,0,115,0,1,3,0.0,0.0,0.0,83,106,14,66,4,Midfielder,0,44
Rob Holding,Holding,Rob,9/23/2018,0,CB,52,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,31,36,0,23,0,Defender,0,26
Alex Iwobi,Iwobi,Alex,9/23/2018,0,LW,22,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.1,10,12,1,13,0,Forward,0,50
Danny Welbeck,Welbeck,Danny,9/23/2018,0,AM,11,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,6,6,2,6,1,Midfielder,0,13
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,9/29/2018,1,LW,76,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.3,12,17,4,18,3,Forward,0,39
Hector Bellerin,Bellerin,Hector,9/29/2018,1,RB,90,0,0,0,0,0,0,0,0,58,0,0,2,0.0,0.0,0.0,41,50,4,39,6,Defender,0,2
Rob Holding,Holding,Rob,9/29/2018,1,CB,90,0,0,0,0,0,0,0,0,54,0,3,1,0.0,0.0,0.0,40,45,1,33,0,Defender,0,26
Alexandre Lacazette,Lacazette,Alexandre,9/29/2018,1,FW,90,0,1,0,0,4,0,0,0,44,2,1,2,0.7,0.7,0.4,18,30,3,26,0,Forward,0,10
Nacho Monreal,Monreal,Nacho,9/29/2018,1,LB,90,0,0,0,0,1,0,0,0,85,1,0,1,0.0,0.0,0.0,60,75,2,52,3,Defender,0,21
Shkodran Mustafi,Mustafi,Shkodran,9/29/2018,1,CB,90,0,0,0,0,1,0,1,0,63,0,2,1,0.2,0.2,0.0,40,53,1,35,0,Defender,0,8
Mesut Ozil,Ozil,Mesut,9/29/2018,1,RW,90,1,0,0,0,1,1,0,0,67,0,0,0,0.4,0.4,0.0,58,65,14,61,4,Forward,0,53
Aaron Ramsey,Ramsey,Aaron,9/29/2018,1,AM,62,0,0,0,0,0,0,0,0,24,2,0,0,0.0,0.0,0.0,16,20,2,21,0,Midfielder,0,5
Lucas Torreira,Torreira,Lucas,9/29/2018,1,DM,90,0,0,0,0,0,0,1,0,80,3,1,1,0.0,0.0,0.0,60,69,9,60,1,Midfielder,0,36
Granit Xhaka,Xhaka,Granit,9/29/2018,1,DM,90,0,0,0,0,1,1,0,0,115,2,0,4,0.0,0.0,0.2,84,99,7,80,2,Midfielder,0,44
Alex Iwobi,Iwobi,Alex,9/29/2018,0,RW,28,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.0,12,18,3,16,2,Forward,0,50
Danny Welbeck,Welbeck,Danny,9/29/2018,0,LW,14,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,4,6,2,6,0,Forward,0,13
Hector Bellerin,Bellerin,Hector,10/7/2018,1,RB,90,0,1,0,0,1,1,0,0,52,2,0,1,0.0,0.0,0.1,37,45,5,24,1,Defender,0,2
Rob Holding,Holding,Rob,10/7/2018,1,CB,90,0,0,0,0,0,0,0,0,68,1,1,2,0.0,0.0,0.0,51,61,0,32,0,Defender,0,26
Alex Iwobi,Iwobi,Alex,10/7/2018,1,LM,66,0,0,0,0,0,0,0,0,38,3,0,2,0.0,0.0,0.0,17,26,6,24,7,Midfielder,0,50
Alexandre Lacazette,Lacazette,Alexandre,10/7/2018,1,FW,79,2,0,0,0,2,2,0,0,39,2,0,1,0.4,0.4,0.0,19,26,3,24,1,Forward,0,10
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,10/7/2018,1,RM,90,0,0,0,0,3,1,0,0,50,1,0,2,0.4,0.4,0.0,29,36,8,25,3,Midfielder,0,25
Nacho Monreal,Monreal,Nacho,10/7/2018,1,LB,90,0,1,0,0,0,0,0,0,75,3,1,0,0.0,0.0,0.3,49,64,3,25,0,Defender,0,21
Shkodran Mustafi,Mustafi,Shkodran,10/7/2018,1,CB,90,0,0,0,0,0,0,0,0,57,1,3,1,0.0,0.0,0.0,32,47,2,23,0,Defender,0,8
Lucas Torreira,Torreira,Lucas,10/7/2018,1,CM,90,0,0,0,0,0,0,0,0,65,2,6,1,0.0,0.0,0.0,42,50,5,30,2,Midfielder,0,36
Danny Welbeck,Welbeck,Danny,10/7/2018,1,FW,61,0,1,0,0,0,0,0,0,28,2,1,1,0.0,0.0,0.1,17,24,4,16,1,Forward,0,13
Granit Xhaka,Xhaka,Granit,10/7/2018,1,CM,90,0,0,0,0,0,0,0,0,88,3,2,3,0.0,0.0,0.0,63,74,5,40,2,Midfielder,1,44
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,10/7/2018,0,FW,29,2,1,0,0,2,2,0,0,12,0,0,0,0.2,0.2,0.1,8,9,1,10,2,Forward,0,39
Matteo Guendouzi,Guendouzi,Matteo,10/7/2018,0,DM,11,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,16,20,4,13,2,Midfielder,0,30
Aaron Ramsey,Ramsey,Aaron,10/7/2018,0,RW,24,1,1,0,0,1,1,0,0,26,0,0,0,0.1,0.1,0.1,16,21,2,16,0,Forward,0,5
Hector Bellerin,Bellerin,Hector,10/22/2018,1,RB,90,0,2,0,0,2,0,0,0,89,1,1,2,0.1,0.1,0.7,66,80,10,59,1,Defender,0,2
Rob Holding,Holding,Rob,10/22/2018,1,CB,90,0,0,0,0,1,0,1,0,69,1,0,2,0.1,0.1,0.0,54,61,2,57,0,Defender,0,26
Alex Iwobi,Iwobi,Alex,10/22/2018,1,LW,90,0,0,0,0,1,1,0,0,64,4,0,0,0.0,0.0,0.2,40,50,5,51,9,Forward,0,50
Alexandre Lacazette,Lacazette,Alexandre,10/22/2018,1,FW,90,0,0,0,0,4,1,0,0,48,1,2,0,0.9,0.9,0.0,27,36,5,38,1,Forward,0,10
Stephan Lichtsteiner,Lichtsteiner,Stephan,10/22/2018,1,LB,60,0,0,0,0,1,0,0,0,48,0,0,1,0.0,0.0,0.0,32,40,1,37,1,Defender,0,35
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,10/22/2018,1,RW,60,0,0,0,0,2,0,0,0,45,3,2,3,0.1,0.1,0.0,27,33,3,27,2,Forward,0,25
Shkodran Mustafi,Mustafi,Shkodran,10/22/2018,1,CB,90,0,0,0,0,1,0,0,0,96,3,2,0,0.0,0.0,0.0,75,85,5,69,1,Defender,0,8
Mesut Ozil,Ozil,Mesut,10/22/2018,1,AM,79,1,1,0,0,1,1,0,0,77,2,0,1,0.1,0.1,1.4,63,69,4,63,3,Midfielder,1,53
Lucas Torreira,Torreira,Lucas,10/22/2018,1,DM,90,0,0,0,0,1,0,0,0,98,2,1,1,0.0,0.0,0.0,85,93,8,76,0,Midfielder,0,36
Granit Xhaka,Xhaka,Granit,10/22/2018,1,DM,90,0,0,0,0,3,1,1,0,102,1,2,1,0.1,0.1,0.1,75,93,9,71,2,Midfielder,0,44
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,10/22/2018,0,LW,30,2,0,0,0,2,2,0,0,24,1,0,0,1.3,1.3,0.0,14,20,2,22,3,Forward,0,39
Matteo Guendouzi,Guendouzi,Matteo,10/22/2018,0,RM,30,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.0,31,35,5,28,1,Midfielder,0,30
Aaron Ramsey,Ramsey,Aaron,10/22/2018,0,RW,11,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,13,15,1,11,1,Forward,0,5
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,10/28/2018,1,LW,77,1,0,0,0,1,1,0,0,33,2,1,2,0.5,0.5,0.0,20,24,1,19,1,Forward,0,39
Hector Bellerin,Bellerin,Hector,10/28/2018,1,RB,45,0,0,0,0,1,0,0,0,53,1,2,0,0.1,0.1,0.0,36,44,3,26,4,Defender,0,2
Matteo Guendouzi,Guendouzi,Matteo,10/28/2018,1,DM,90,0,0,0,0,0,0,1,0,84,6,1,1,0.0,0.0,0.0,61,74,7,46,3,Midfielder,0,30
Rob Holding,Holding,Rob,10/28/2018,1,CB,90,0,0,0,0,0,0,0,0,83,0,0,0,0.0,0.0,0.0,66,74,4,50,0,Defender,0,26
Alex Iwobi,Iwobi,Alex,10/28/2018,1,RW,90,0,0,0,0,2,0,0,0,54,0,3,2,0.1,0.1,0.0,24,35,3,41,4,Forward,0,50
Alexandre Lacazette,Lacazette,Alexandre,10/28/2018,1,FW,90,0,0,0,0,1,0,0,0,42,4,1,1,0.1,0.1,0.0,21,30,2,22,0,Forward,0,10
Shkodran Mustafi,Mustafi,Shkodran,10/28/2018,1,CB,90,0,0,0,0,0,0,0,0,88,3,2,2,0.0,0.0,0.0,61,72,7,48,1,Defender,0,8
Mesut Ozil,Ozil,Mesut,10/28/2018,1,AM,67,0,0,0,0,0,0,0,0,40,0,0,1,0.0,0.0,0.1,34,38,2,25,2,Midfielder,1,53
Lucas Torreira,Torreira,Lucas,10/28/2018,1,DM,90,0,0,0,0,0,0,0,0,91,4,3,2,0.0,0.0,0.0,67,74,5,48,0,Midfielder,0,36
Granit Xhaka,Xhaka,Granit,10/28/2018,1,LB,90,1,0,0,0,2,1,0,0,77,4,1,0,0.1,0.1,0.0,45,65,0,30,3,Defender,0,44
Stephan Lichtsteiner,Lichtsteiner,Stephan,10/28/2018,0,RB,45,0,0,0,0,0,0,1,0,25,1,0,1,0.0,0.0,0.0,15,20,1,10,0,Defender,0,35
Aaron Ramsey,Ramsey,Aaron,10/28/2018,0,LM,13,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,5,7,0,8,0,Midfielder,0,5
Danny Welbeck,Welbeck,Danny,10/28/2018,0,FW,23,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,2,3,1,3,1,Forward,0,13
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,11/3/2018,1,LW,72,0,0,0,0,3,0,0,0,21,0,0,1,0.2,0.2,0.2,6,12,1,16,2,Forward,0,39
Hector Bellerin,Bellerin,Hector,11/3/2018,1,RB,90,0,0,0,0,2,0,0,0,75,1,1,2,0.1,0.1,0.0,53,64,5,50,4,Defender,0,2
Rob Holding,Holding,Rob,11/3/2018,1,CB,90,0,0,0,0,0,0,0,0,96,4,2,0,0.0,0.0,0.0,74,81,2,75,2,Defender,0,26
Sead Kolasinac,Kolasinac,Sead,11/3/2018,1,LB,80,0,0,0,0,0,0,0,0,61,2,0,0,0.0,0.0,0.5,42,52,2,35,5,Defender,0,18
Alexandre Lacazette,Lacazette,Alexandre,11/3/2018,1,FW,90,1,0,0,0,4,2,1,0,32,1,1,0,0.7,0.7,0.1,17,21,1,27,0,Forward,0,10
Henrikh Mkhitaryan,Mkhitaryan,Henrikh,11/3/2018,1,RW,67,0,0,0,0,1,0,0,0,50,1,0,1,0.2,0.2,0.1,27,40,2,33,3,Forward,0,25
Shkodran Mustafi,Mustafi,Shkodran,11/3/2018,1,CB,90,0,0,0,0,0,0,0,0,101,4,5,2,0.0,0.0,0.0,75,81,11,74,1,Defender,0,8
Mesut Ozil,Ozil,Mesut,11/3/2018,1,AM,90,0,0,0,0,0,0,0,0,53,0,0,1,0.0,0.0,0.3,40,49,7,47,3,Midfielder,1,53
Lucas Torreira,Torreira,Lucas,11/3/2018,1,DM,90,0,0,0,0,1,1,0,0,72,2,1,1,0.0,0.0,0.0,57,64,5,55,0,Midfielder,0,36
Granit Xhaka,Xhaka,Granit,11/3/2018,1,DM,90,0,0,0,0,1,1,0,0,117,5,2,0,0.0,0.0,0.1,88,106,18,83,1,Midfielder,0,44
Alex Iwobi,Iwobi,Alex,11/3/2018,0,LB,23,0,1,0,0,0,0,0,0,28,0,0,3,0.0,0.0,0.1,18,24,5,17,1,Defender,0,50
Aaron Ramsey,Ramsey,Aaron,11/3/2018,0,AM,18,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,11,12,1,11,0,Midfielder,0,5
Danny Welbeck,Welbeck,Danny,11/3/2018,0,LW,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,2,4,0,5,1,Forward,0,13
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,11/11/2018,1,FW,90,0,0,0,0,1,0,0,0,32,0,0,3,0.5,0.5,0.0,19,25,0,22,1,Forward,0,39
Hector Bellerin,Bellerin,Hector,11/11/2018,1,RB,90,0,0,0,0,2,0,1,0,66,0,0,0,0.1,0.1,0.5,51,60,6,46,6,Defender,0,2
Rob Holding,Holding,Rob,11/11/2018,1,CB,90,0,0,0,0,0,0,0,0,99,2,2,1,0.0,0.0,0.0,87,92,8,71,0,Defender,0,26
Alex Iwobi,Iwobi,Alex,11/11/2018,1,RW,45,0,0,0,0,1,0,0,0,40,0,0,0,0.1,0.1,0.0,29,36,5,33,4,Forward,0,50
Sead Kolasinac,Kolasinac,Sead,11/11/2018,1,LB,75,0,0,0,0,0,0,0,0,86,1,0,1,0.0,0.0,0.0,58,75,3,50,3,Defender,0,18
